motif,num_profiles,profiles
H3b1a,5,KC533482.1 AY195752.2 JQ704958.1 JQ704748.1 KF162162.1 
H3b1b,3,JQ704932.1 JQ704456.1 KF161971.1 
H3b1b1,9,JQ704635.1 JQ703382.1 HQ677568.1 HQ661845.1 OP682661.1 OM714763.1 MZ386802.1 MF317869.1 KY498631.1 
H3b1b1a,2,JQ705003.1 JQ704105.1 
H3b2,4,KU254157.1 AY495155.1 JQ704136.1 JQ702921.1 
H3b3,6,KF161260.1 KF161184.1 JQ703291.1 OR438460.1 KF162183.1 KF161851.1 
H3b4,1,JQ704197.1 
H3b4a,1,JQ705727.1 
H3b5,6,AY738988.1 HQ384186.1 ON155489.1 MZ921267.1 MG182479.1 KY399183.1 
H3b6,1,JQ705735.1 
H3b6a,3,JX153563.1 JX153543.1 JX153241.1 
H3b7,5,JX153896.1 JX153702.1 JQ703689.1 MG597492.1 KF161637.1 
H3c,24,KF161300.1 KF161102.1 JX153812.1 JX153808.1 JX153807.1 JQ703744.1 JQ324695.1 JQ324618.1 OP682684.1 OP681941.1 OP681838.1 OL638876.1 OL638843.1 MZ921368.1 MZ921250.1 MZ921117.1 MZ921031.1 MZ920790.1 MZ920700.1 MZ920698.1 MF085405.1 KF162264.1 KF162077.1 MH981649.1 
H3c1,10,AY738990.1 JQ705725.1 MH120732.1 JQ704674.1 JQ704236.1 JQ703555.1 JQ703410.1 OL638861.1 MZ847290.1 FJ794693.1 
H3c2,8,JQ705425.1 OP682400.1 OP682398.1 OP682393.1 OP682298.1 OL638942.1 MZ920875.1 MK139638.1 
H3c2a,24,KJ446359.1 AY738991.1 JQ324907.1 JQ324903.1 JQ324854.1 JQ324828.1 JQ324785.1 JQ324694.1 JQ324652.1 JQ324645.1 JQ324629.1 JQ324620.1 JQ324616.1 KF631315.1 KF451812.1 OL638575.1 MZ921184.1 MZ920694.1 MZ920666.1 MZ386940.1 MZ386898.1 MN046570.1 MN046539.1 MN046451.1 
H3c2a1,3,JQ324776.1 JQ324731.1 JQ324711.1 
H3c2b,3,JQ704172.1 MZ846894.1 MZ846618.1 
H3c2b1,1,JQ705340.1 
H3c2c,4,JX297139.1 JQ324848.1 JQ324791.1 JQ324704.1 
H3c3,1,JQ702603.1 
H3+73,14,JQ705843.1 OL638590.1 KY410145.1 KY410026.1 KY409956.1 KY409951.1 KY409888.1 KY409836.1 KY409647.1 KY409645.1 KY409598.1 KY409301.1 KY409038.1 KY408255.1 
H3d,2,AY738983.1 AY495180.1 
H3e,7,JQ704190.1 JQ324858.1 ON597674.1 ON597663.1 OL638767.1 FJ348206.1 FJ348204.1 
H3+16311,11,JQ705081.1 JQ704334.1 JQ702652.1 JQ702032.1 MZ847996.1 MZ847911.1 MZ847907.1 MZ847832.1 MN516645.1 KY410127.1 KF163024.1 
H3h,10,KF162911.1 KC405583.1 JQ704115.1 MH120524.1 JQ702416.1 JQ701935.1 MG761724.1 MZ847068.1 MF975781.1 KF179063.1 
H3h1,21,KJ446376.1 KC763386.1 JX171089.1 JX153816.1 JX153582.1 JX153575.1 JX153545.1 JX153229.1 JX153219.1 JX153121.1 JX152995.1 JX152968.1 JQ703677.1 JQ703592.1 JQ086344.1 KF451393.1 MK371242.1 MF066981.1 KF162052.1 KY671099.1 KY670919.1 
H3h2,4,MH120666.1 JQ704611.1 JQ704595.1 JQ702530.1 
H3h2a,1,KC911606.1 
H3h3,0,
H3h3a,3,JQ704979.1 JQ704552.1 JQ704436.1 
H3h3b,2,JX153423.1 HM003111.1 
H3h4,3,JQ704484.1 MZ847022.1 FJ349555.1 
H3h5,8,JX153847.1 JX153223.1 JQ705041.1 MG646110.1 MG646090.1 MK134303.1 MK059724.1 KY671051.1 
H3h6,4,KC257364.1 JQ701864.1 JQ324559.1 MZ920650.1 
H3h7,12,JQ704114.1 JQ703102.1 JQ702635.1 JQ702507.1 JQ702135.1 JQ013811.1 JN129423.1 HM636799.1 KF162758.1 KF162697.1 MZ387883.1 MK059494.1 
H3m,8,KM101813.1 JQ704733.1 JQ704363.1 JQ702814.1 JQ702479.1 JQ702183.1 JQ702092.1 MZ920592.1 
H3n,7,JQ705548.1 JQ704633.1 JQ703381.1 JQ703340.1 JQ324639.1 JQ324540.1 MZ920888.1 
H3p,1,JQ704490.1 
H3q,8,KT957320.1 JX153775.1 JX153533.1 JQ704318.1 JQ703348.1 JQ703230.1 ON597701.1 KF162405.1 
H3q1,4,JX153879.1 AY495137.1 GU592042.1 GU592027.1 
H3r,12,JX153718.1 JQ704887.1 JN112339.1 OP682294.1 OP682285.1 OP682250.1 OP682239.1 OP682031.1 OP681987.1 OP681962.1 OP681956.1 KF162501.1 
H3r1,1,JQ705853.1 
H3s,3,JQ704578.1 JQ704120.1 MZ920750.1 
H3t,8,KC911500.1 AY495177.1 JQ705887.1 JQ702220.1 JN020360.1 MZ920895.1 MZ386878.1 KY409819.1 
H3u,23,KJ446299.1 KF451188.1 MN894774.1 KY410229.1 KY410113.1 KY410074.1 KY409992.1 KY409919.1 KY409862.1 KY409845.1 KY409816.1 KY409595.1 KY409575.1 KY409531.1 KY409528.1 KY409474.1 KY409463.1 KY409311.1 KY409212.1 KY408888.1 KY408794.1 KY408390.1 KY399154.1 
H3u1,4,MH550162.1 JQ705759.1 JQ702120.1 AB626610.1 
H3v,10,JQ705505.1 JQ704903.1 JQ704547.1 OL638804.1 OL638792.1 MG488279.1 MT588281.1 MT588279.1 MT588275.1 MN176258.1 
H3v1,2,JQ703289.1 JQ703185.1 
H3v+16093,12,KU869714.1 JQ703943.1 JQ703387.1 JN315888.1 GU997629.1 OM714711.1 MZ848055.1 MZ846590.1 MN894805.1 MG201867.1 MK134315.1 KY409494.1 
H3v2,3,JQ704545.1 JQ703260.1 MZ190831.1 
H3w,9,JQ703544.1 OP682569.1 OP682563.1 OP682559.1 MZ920624.1 MZ920536.1 FJ460556.1 FJ460553.1 FJ460550.1 
H3x,2,JQ324817.1 JQ324537.1 
H3x1,10,KY409125.1 KY409024.1 KY408999.1 KY408922.1 KY408876.1 KY408866.1 KY408681.1 KY408488.1 KY408404.1 KY408366.1 
H3y,11,JX081999.1 JQ705116.1 JQ705020.1 JQ704580.1 JQ703843.1 JQ703094.1 JQ324665.1 JQ324613.1 OL638652.1 MZ921083.1 MZ920692.1 
H3z,6,KF161403.1 KF161146.1 KP835775.1 KM047230.1 JQ705915.1 JQ702909.1 
H3z1,9,JX153447.1 JQ703690.1 JQ703298.1 JQ703119.1 JQ324932.1 MZ387457.1 MG031158.1 KF162483.1 MK059488.1 
H3z2,2,JX153639.1 JQ704178.1 
H3aa,6,JQ705422.1 JQ705091.1 JQ704638.1 OP418424.1 MZ921133.1 MZ387640.1 
H3ab,8,KT002148.1 JQ324783.1 JQ324666.1 JQ324617.1 JN409387.1 MZ920342.1 MZ920272.1 MN687130.1 
H3ac,5,JQ703301.1 JQ702127.1 HQ658608.1 MN857310.1 MN857305.1 
H3ad,2,JQ703272.1 JQ702774.1 
H3ae,3,JQ705905.1 JQ703598.1 OL638773.1 
H3af,12,KT981895.1 KJ446374.1 AY495156.2 JQ704649.1 JQ704641.1 JQ324794.1 HQ840339.1 OM714675.1 OL638956.1 MZ921278.1 KF451047.1 MK134275.1 
H3ag,4,KC866615.1 MH120682.1 JQ703462.1 ON597713.1 
H3ag1,1,JQ705124.1 
H3ah,6,JQ704986.1 JQ324638.1 JN107813.1 MZ921000.1 MZ920805.1 MZ920525.1 
H3ai,3,JQ705437.1 JQ324769.1 ON155537.1 
H3aj,3,JQ704135.1 JQ701983.1 MZ387972.1 
H3ak,1,AY195746.2 
H3am,7,KU867629.1 KU683074.1 JQ324914.1 JQ324847.1 JQ324740.1 JQ324634.1 JQ324630.1 
H3an,5,JQ703304.1 OP682172.1 MZ920651.1 MZ920360.1 MK114114.1 
H3ao,10,KC554004.1 JQ704328.1 JQ704232.1 JQ703393.1 JQ324930.1 JQ324567.1 OM714683.1 OL638896.1 MZ921273.1 MK059524.1 
H3ao1,5,KJ446372.1 JQ705341.1 JQ704183.1 KF451619.1 MZ920693.1 
H3ap,24,KF161547.1 KM102136.1 KM047207.1 JQ705113.1 JQ704678.1 JQ704528.1 JQ704355.1 JQ704252.1 JQ703816.1 JQ703425.1 JQ703140.1 JQ702466.1 JQ702411.1 KF055872.1 OP682660.1 OP682567.1 OP682514.1 MZ921309.1 MZ920491.1 MZ387703.1 MZ386785.1 MT079053.1 MN687231.1 MK268805.1 
H3aq,2,JQ704383.1 JN674560.1 
H3ar,6,KM252742.1 JQ704583.1 JQ702687.1 ON597649.1 MZ920535.1 MZ387966.1 
H3as,4,JX171091.1 JQ704192.1 JQ702769.1 JQ619781.1 
H3at,1,JQ324640.1 
H3at1,10,JQ324910.1 JQ324906.1 JQ324851.1 JQ324827.1 JQ324735.1 HQ675032.1 MZ920458.1 MN046580.1 MN046563.1 MN046556.1 
H3au,4,JQ704477.1 JQ324572.1 MZ921172.1 MZ921071.1 
H3+16189,10,KJ856784.1 KJ446356.1 JQ704222.1 JQ324574.1 MZ920973.1 KF451615.1 MT079069.1 KY410192.1 KY409785.1 KY409684.1 
H3av,9,JQ324687.1 JQ324642.1 JQ324635.1 JQ324585.1 JQ324566.1 HQ384185.1 MZ921091.1 MZ920870.1 MZ920612.1 
H4,9,KR902538.1 KJ446271.1 JQ701843.1 JN646688.1 KF450830.1 MK491481.1 MK134282.1 KY797192.1 KY670972.1 
H4a,4,JX152997.1 MZ920401.1 MF437244.1 MF362908.1 
H4a1,43,MH605049.1 KU867628.1 EF177440.1 KC554007.1 KC554006.1 KF162920.1 JX153360.1 AY495123.2 JQ703897.1 JQ701951.1 JQ324591.1 JQ324558.1 HQ593812.2 GQ983101.1 ON496976.1 ON496969.1 ON155568.1 ON155496.1 OM714691.1 OL638969.1 OL638859.1 OL638781.1 OL638503.1 MZ920620.1 MZ920465.1 MZ920434.1 MG423620.1 FJ348219.1 MK139593.1 MK139592.1 MK139591.1 MK139590.1 MK114112.1 KF162118.1 KY797217.1 KY609154.1 KY410212.1 KY410119.1 KY410073.1 KY409709.1 KY409634.1 KY409491.1 KY408167.1 
H4a1a,22,EU051827.1 JX153310.1 JQ705808.1 JQ702736.1 JQ324592.1 HQ860291.1 HQ384188.1 HQ384187.1 OM714733.1 MZ921167.1 MZ921067.1 MZ920920.1 MZ920448.1 MZ920307.1 MW172445.1 MW172444.1 MT079040.1 MN687287.1 MN687280.1 LS998764.1 LS998763.1 KY399195.1 
H4a1a1,49,KX379713.1 KJ446263.1 JX153551.1 JX153527.1 JX153243.1 JX153221.1 JX153163.1 AY495111.1 AY495095.1 JQ839273.1 JQ704374.1 JQ703649.1 JQ703368.1 JQ702291.1 MZ848013.1 MZ847888.1 MZ847631.1 MZ847624.1 MZ847537.1 MZ847423.1 MZ847408.1 MZ847390.1 MZ847311.1 MZ847306.1 MZ847304.1 MZ847303.1 MZ847296.1 MZ847289.1 MZ847277.1 MZ847276.1 MZ847256.1 MZ847224.1 MZ847219.1 MZ847202.1 MZ847184.1 MZ847039.1 MZ846963.1 MZ846740.1 MZ846668.1 MZ846638.1 MZ846606.1 MZ846519.1 MZ846372.1 MZ846366.1 MZ846255.1 KF451315.1 MF318885.1 KY662471.1 MH817483.1 
H4a1a1a,66,KX037873.1 KX021310.1 KU683522.1 KU683489.1 KU683189.1 KT899698.1 KM101829.1 KC554014.1 KC257386.1 JX171109.1 JX154071.1 JX153860.1 JX153644.1 JX153616.1 AY495184.1 AY495183.1 AY495182.1 AY495181.1 AY495179.1 AY495178.1 JX153269.1 JX153260.1 JQ705339.1 JQ705263.1 JQ705177.1 JQ705071.1 MH120656.1 JQ704684.1 JQ704231.1 JQ703892.1 JQ703014.1 JQ702874.1 JQ702756.1 JQ702537.1 JQ701839.1 HQ839860.1 OR438620.1 OL638595.1 OK104093.1 MZ846640.1 MZ846546.1 MZ846345.1 MZ846315.1 MZ846281.1 MZ387616.1 MT588294.1 MN687294.1 MN516561.1 MF498663.1 MF318873.1 KF162257.1 MK059672.1 KF162099.1 MK059491.1 LS997794.1 LC657585.1 LC655995.1 KY934475.1 KY799076.1 KY671000.1 KY670869.1 KY595977.1 KY595976.1 KY452022.1 KY434017.1 KY364234.1 
H4a1a1a1,0,
H4a1a1a1a,4,JQ704273.1 JQ324699.1 MN046422.1 EU200347.1 
H4a1a1a1a1,9,EF609015.1 AY495186.1 JQ705769.1 JQ705219.1 JQ703845.1 JQ702410.1 JN202492.1 MK096453.1 KY980655.1 
H4a1a1a2,3,JQ703532.1 LT719087.1 LT719084.1 
H4a1a1a3,7,JQ704408.1 GU123040.1 MZ920798.1 MG429035.1 EU721733.1 EU719211.1 MF926446.1 
H4a1a1a4,3,JQ324913.1 JQ324855.1 JQ324759.1 
H4a1a2,8,MZ846662.1 MZ846571.1 MZ846551.1 MZ846381.1 MZ846278.1 MZ846274.1 MK059516.1 KY615007.1 
H4a1a2a,6,KF161081.1 KM101943.1 KM101830.1 JQ703542.1 MH120496.1 EU636711.1 
H4a1a2a1,2,JQ704851.1 JQ702613.1 
H4a1a+195,3,JQ704883.1 JQ703339.1 KY409687.1 
H4a1a3,3,MH243039.1 JQ703398.1 MF317874.1 
H4a1a3a,7,EF556191.1 JX023465.1 JQ705703.1 JQ702886.1 OP682648.1 OP682375.1 MZ387335.1 
H4a1a4,0,
H4a1a4a,10,JX297160.1 JX297159.1 JQ703134.1 JQ324702.1 JQ324522.1 MZ920469.1 MN046463.1 MN046454.1 MH981895.1 MH981858.1 
H4a1a4b,36,KF161441.1 KU754495.1 KM273042.1 KM101772.1 KM047206.1 KJ849755.1 JX153918.1 JX153529.1 JX153470.1 JX153122.1 JX152922.1 JQ705738.1 JQ705652.1 JQ705248.1 JQ703723.1 JQ703195.1 JQ703131.1 JQ702910.1 JQ702660.1 JQ702462.1 MG980683.1 JQ702361.1 JQ702180.1 JQ324546.1 HQ659689.1 HQ658472.1 OP818064.1 OL638567.1 MN692242.1 KF162666.1 MK988512.1 KF162545.1 EU664586.1 KF163054.1 KY782232.1 KF161740.1 
H4a1a4b1,3,JX153972.1 JQ703401.1 JQ703000.1 
H4a1a4b2,3,JQ703210.1 JQ702546.1 MZ387844.1 
H4a1a5,1,JQ704039.1 
H4a1c,2,MN687190.1 KY428653.1 
H4a1c1,1,JQ703630.1 
H4a1c1a,7,AY738950.1 JQ703158.1 JQ703127.1 JQ702692.1 JQ702631.1 OL638634.1 MZ387621.1 
H4a1c2,2,OP682656.1 KF305642.1 
H4a1d,11,KJ446264.1 JQ704648.1 MZ921104.1 KF451581.1 MF177161.1 KY409184.1 KY408965.1 KY408706.1 KY408567.1 KY408385.1 KY408281.1 
H4a2,2,JQ703939.1 JQ702936.1 
H4b,8,AM263185.1 AM263184.1 JQ702580.1 MN176252.1 MK217221.1 MF437264.1 MF437203.1 MF437098.1 
H4b1,11,KJ446274.1 KJ446273.1 KJ446272.1 KF451866.1 KF451126.1 KF451098.1 EU600352.1 EU600351.1 EU600350.1 EU600349.1 EU600332.1 
H4c,1,MF177178.1 
H4c1,4,JQ705112.1 JQ704283.1 JQ702960.1 MK217155.1 
H4d,4,JX153118.1 OM714645.1 EU935466.1 EU935460.1 
H5'36,5,JQ324611.1 MG773648.1 GQ983078.1 OL638929.1 MN516618.1 
H5,69,MH647744.1 KX303593.1 KU859399.1 KU683421.1 KU683288.1 KU683263.1 KU683078.1 KU683069.1 KU683060.1 KM096769.1 KJ446344.1 KJ446334.1 AY495174.1 AY495169.1 JX153456.1 JX128048.1 JQ704750.1 JQ704437.1 JQ703799.1 JQ703791.1 JQ703644.1 JQ703326.1 JQ703307.1 JQ703257.1 JQ702260.1 JQ701882.1 JQ701865.1 JQ324526.1 HQ877768.1 HM852842.1 OR438554.1 OP682311.1 GQ983102.1 GQ983100.2 GQ983091.1 GQ983077.1 GQ983071.1 GQ983067.1 KF523405.1 KF523402.1 KF451845.1 OL638847.1 OL638793.1 OL619906.1 MZ921120.1 MZ920758.1 MG429033.1 KF451397.1 MZ387970.1 MT588255.1 MT079094.1 MT079022.1 MK491471.1 MK491450.1 MK491448.1 MK491392.1 MK491388.1 MK491380.1 MK491361.1 MK217180.1 KF162583.1 MF362888.1 MF362833.1 EU600354.1 KF163038.1 KY091894.1 KX702185.1 KF161609.1 AF346974.1 
H5a,24,KC286613.1 KF162881.1 JX128061.1 HQ287895.1 GQ983093.1 GQ983068.1 GQ983066.1 GQ983060.1 ON496965.1 MZ921294.1 MZ920889.1 MZ920759.1 MZ920559.1 MZ920450.1 MZ920425.1 MT079064.1 FJ460545.1 MK617229.1 MK617226.1 MK134347.1 MK059530.1 KY782244.1 KY409660.1 KY198381.1 
H5a1,146,KF161464.1 KF161446.1 KF161437.1 KF161434.1 KU867581.1 KU683505.1 KU683488.1 KU683479.1 KU683474.1 KU683384.1 KF162979.1 KF161238.1 KF161208.1 KP763836.1 EF418607.1 KM101762.1 KM096778.1 KM096776.1 KJ856779.1 KJ801431.1 KJ801430.1 KJ801429.1 KJ801428.1 KJ446350.1 KJ446345.1 KC911284.1 JX154054.1 JX153803.1 AY495168.1 JX153322.1 JX153320.1 AY495166.1 AY495165.1 MH120839.1 JX128083.1 JX128069.1 JX128058.1 JX128042.1 JQ705971.1 JQ705762.1 JQ705507.1 JQ705315.1 AY195747.2 JQ704399.1 JQ704397.1 JQ704248.1 JQ704146.1 JQ704012.1 JQ703577.1 JQ703269.1 JQ703236.1 JQ703152.1 JQ703105.1 JQ703101.1 JQ702998.1 JQ702946.1 JQ702892.1 JQ702550.1 KF806984.1 JQ324925.1 KF162809.1 JQ324549.1 HQ850865.1 HQ674629.1 KF162780.1 OR438480.1 GQ983104.1 GQ983081.1 GQ983059.1 GQ983055.1 ON155549.1 ON155510.1 MF686116.1 OL638807.1 KF451718.1 OL638569.1 OL619933.1 OL619925.1 MZ921203.1 MZ920764.1 MZ920538.1 MZ920314.1 MG429029.1 MZ847563.1 KF451404.1 MZ846705.1 MZ846634.1 MZ846616.1 MZ846580.1 MZ846569.1 MZ846563.1 MZ846553.1 MZ846544.1 MZ846536.1 MZ846484.1 MZ846471.1 MZ846451.1 MZ846422.1 MZ846409.1 MZ846396.1 MZ846389.1 MZ846374.1 MZ846343.1 MZ846263.1 MZ387848.1 MZ387837.1 MZ387618.1 MZ387578.1 MZ387517.1 MZ387508.1 MZ387493.1 MZ387127.1 MZ386877.1 MW698541.2 KF162681.1 MT588278.1 MT588271.1 MT079087.1 MN888503.1 MN595877.2 MN595876.2 MN595868.2 MN595853.2 MN516615.1 MG196317.1 KF162581.1 MF588555.1 MF523066.1 MF522950.1 MF437213.1 MF383616.1 MK134279.1 MF317867.1 KF162317.1 MK059495.1 LS997781.1 LS997759.1 KY671084.1 KF161912.1 KY670848.1 KF161874.1 KF161871.1 KF161659.1 KY399194.1 KF161633.1 KF161630.1 
H5a1a,42,MH605032.1 KT381969.1 JX128084.1 JX128074.1 JX128072.1 JX128068.1 JX128062.1 JX128060.1 JX128056.1 JX128054.1 JX128051.1 JQ705767.1 MH120680.1 MH120566.1 KJ093758.1 JQ703302.1 HQ659693.1 HM027912.1 OR438605.1 OR438594.1 OR438582.1 OR438474.1 GU123017.1 GQ983087.1 MG646100.1 OL638900.1 OL638508.1 OL619901.1 OL619838.1 MZ921168.1 MZ921094.1 MZ921022.1 KF162676.1 MN176274.1 KF162446.1 KF267255.1 KY782190.1 KY782184.1 KY671080.1 KY671002.1 KX668628.1 AF346975.1 
H5a1b,10,AY495176.1 AY495167.1 JQ704442.1 JQ704059.1 OM714614.1 MZ920413.1 MZ847932.1 MZ847474.1 MZ847472.1 MZ387422.1 
H5a1c,0,
H5a1c1,0,
H5a1c1a,7,JQ703643.1 JQ702653.1 JQ702412.1 JQ701949.1 HQ663878.1 MZ387459.1 KF162509.1 
H5a1c2,1,JQ705790.1 
H5a1d,6,AY495171.1 JQ705035.1 JQ704332.1 GQ983089.1 MZ920470.1 MW927713.1 
H5a1e,2,JQ703620.1 MF497518.1 
H5a1f,14,KM101891.1 JX128076.1 JX128065.1 JX128064.1 JQ704730.1 JQ704347.1 JQ703738.1 JN646689.1 MZ921070.1 MZ847958.1 MZ847410.1 MZ847392.1 MZ847150.1 MZ387908.1 
H5a1g,0,
H5a1g1,4,KM101969.1 JX128071.1 JN008723.1 EU294323.1 
H5a1g1a,14,KF161520.1 JX153900.1 JQ704886.1 JQ704652.1 JQ704650.1 JQ703513.1 JQ702317.1 JQ702301.1 JQ702128.1 HQ645111.1 MZ387938.1 MZ387617.1 KF162410.1 KF161753.1 
H5a1g2,3,JQ705415.1 JQ705237.1 JQ703820.1 
H5a1h,3,JQ705241.1 JQ702670.1 JQ702502.1 
H5a1i,4,JX152949.1 JX152866.1 JX128043.1 JQ705787.1 
H5a1j,14,KT981896.1 KP218948.1 JX153885.1 JX153124.1 JX128089.1 JQ704278.1 JQ704060.1 JQ702233.1 HQ384190.1 OP682252.1 MG182484.1 KF163013.1 EU372627.1 KF161786.1 
H5a1k,3,AY495170.1 GQ983064.1 KY408158.1 
H5a1+152,8,KF161132.1 KJ446349.1 JX154046.1 JX152817.1 JX128077.1 GQ334692.1 KF450876.1 KF161651.1 
H5a1m,5,JQ705998.1 JQ705412.1 MG952818.1 OR438628.1 KY303771.1 
H5a1n,2,JQ704324.1 MZ387878.1 
H5a1+16093,5,JQ704359.1 JQ703468.1 GQ983084.1 GQ983075.1 MK427690.1 
H5a1p,2,HQ677908.1 FJ966912.1 
H5a1q,4,KM101785.1 JX128070.1 JX128066.1 JQ704766.1 
H5a2,44,KT897693.1 KT807955.1 KM101802.1 AY738952.1 JX153887.1 JX153160.1 JX128088.1 JX128082.1 JX128080.1 JX128078.1 JX128052.1 JX128044.1 JX128041.1 JQ704415.1 JQ704148.1 JQ702151.1 MG952844.1 JQ701941.1 JQ701933.1 KF055882.1 MG952817.1 OR438561.1 OR438556.1 OR438469.1 OP682497.1 GQ983057.1 OL619888.1 MZ386777.1 MN687260.1 MK434281.1 MK134353.1 KF162047.1 KF161928.1 KY474058.1 KF161855.1 KY410172.1 KY410099.1 KY410000.1 KY409860.1 KY409498.1 KY409248.1 KY408248.1 KY408202.1 KF161606.1 
H5a2a,3,JX128085.1 JQ705582.1 MF522949.1 
H5a3,5,KC554005.1 KC554002.1 JQ704603.1 GQ983105.1 MZ920329.1 
H5a3a,6,JQ704372.1 JQ704246.1 MH120534.1 JQ702615.1 MG773650.1 MZ921205.1 
H5a3a1,15,JX297188.1 JQ324900.1 JQ324869.1 JQ324775.1 JQ324725.1 JQ324724.1 JQ324706.1 JQ324693.1 JQ324663.1 OP682299.1 MZ920933.1 MZ920258.1 MN046555.1 MN046514.1 MN046502.1 
H5a3a+152,1,GQ983069.1 
H5a3a2,2,JQ701896.1 GQ983073.1 
H5a3a3,2,AY495175.1 JX153276.1 
H5a3b,4,KM102041.1 JQ703824.1 JQ703800.1 MZ386944.1 
H5a4,5,JQ703731.1 KF162229.1 KY409943.1 KY409835.1 KY409417.1 
H5a4a,0,
H5a4a1,2,GQ983092.1 GQ983058.1 
H5a4a1a,2,JQ702083.1 JQ701875.1 
H5a5,4,JX153318.1 JQ703494.1 JQ702571.1 MZ847764.1 
H5a+152,8,KJ446354.1 JQ704467.1 JQ324545.1 GQ983056.1 KF451825.1 MZ920947.1 MN046421.1 KY496883.1 
H5a6,10,KT250561.1 KM101840.1 KM101742.1 JQ705812.1 JQ703846.1 MH120513.1 GQ983110.1 GQ983096.1 GQ983065.1 KF162563.1 
H5a6a,2,JQ704237.1 JQ702656.1 
H5a7,12,JQ704396.1 JQ704150.1 JQ701974.1 JAAKGM020000025.1 HQ384189.1 CM021592.1 CM003766.1 GQ983106.1 OL638718.1 MK059502.1 LS997720.1 KF161664.1 
H5a8,2,JX153844.1 KF162398.1 
H5a9,5,JX153930.1 JX128047.1 GQ983063.1 MF177154.1 KF162180.1 
H5b,33,MH605047.1 KJ446353.1 KC553992.1 JX153095.1 JX128086.1 JX128050.1 JQ705431.1 JQ704885.1 MH120653.1 JQ704233.1 MG773649.1 HQ287894.1 GU592043.1 GU592028.1 OP682276.1 OP682229.1 GQ983070.1 KF451398.1 MT554247.1 MT554246.1 MN687284.1 MN687184.1 MF523216.1 MF523161.1 MF522975.1 MF039863.1 KY797197.1 KY409950.1 KY409926.1 KY409882.1 KY408148.1 KX977320.1 KX977314.1 
H5b1,23,KF163003.1 KF161186.1 KM101993.1 KM101988.1 JX128075.1 JQ705511.1 JQ704401.1 JQ704308.1 JQ704238.1 JQ704071.1 JQ703921.1 MH120483.1 JQ703150.1 MG952872.1 OP868949.1 MG646217.1 MZ921101.1 MZ846725.1 MZ846384.1 KF162713.1 MZ846269.1 FJ794473.1 KF163051.1 
H5b2,77,KM101921.1 KJ446352.1 KJ446351.1 AY738954.1 JQ704863.1 JQ704264.1 JQ703276.1 JQ703241.1 HQ700378.2 MZ848002.1 MZ847955.1 MZ847880.1 MZ847813.1 MZ847769.1 MZ847582.1 MZ847580.1 MZ847565.1 MZ847539.1 MZ847532.1 MZ847525.1 MZ847511.1 MZ847449.1 MZ847445.1 MZ847441.1 MZ847429.1 MZ847422.1 MZ847395.1 MZ847338.1 MZ847330.1 MZ847228.1 MZ847225.1 MZ847212.1 MZ847193.1 MZ847188.1 MZ847175.1 MZ847169.1 MZ847168.1 MZ847151.1 MZ847137.1 MZ847117.1 MZ847116.1 MZ847107.1 MZ847084.1 MZ847060.1 MZ847056.1 MZ847016.1 MZ847007.1 MZ846995.1 MZ846953.1 MZ846949.1 MZ846946.1 MZ846931.1 MZ846914.1 MZ846912.1 MZ846905.1 MZ846887.1 MZ846878.1 MZ846875.1 MZ846874.1 MZ846869.1 MZ846839.1 MZ846829.1 MZ846820.1 MZ846815.1 MZ846814.1 MZ846813.1 MZ846800.1 MZ846797.1 MZ846783.1 MZ846777.1 KF451329.1 KF451328.1 MN516578.1 MK239956.1 MK175432.1 EU597579.1 EU597568.1 
H5b3,3,JX128045.1 JQ702345.1 EU915472.1 
H5b4,3,JF795326.1 GQ983088.1 MN325020.1 
H5b5,3,JX153042.1 JX128049.1 JX128046.1 
H5c,6,KC911330.1 JX128057.1 JQ705748.1 JQ702402.1 MZ920512.1 MZ387929.1 
H5c1,12,KF161383.1 KJ801440.1 KJ801439.1 KJ801438.1 KJ801437.1 KJ801436.1 KJ801435.1 KJ801434.1 KJ801433.1 KJ801432.1 JQ705824.1 JQ702614.1 
H5c1a,1,JQ705569.1 
H5c2,4,JQ703627.1 JQ703186.1 JF790201.1 OR100633.1 
H5d,20,KC257297.1 KC257296.1 KC257295.1 KC257294.1 KC257293.1 KC257292.1 KC257291.1 KC257290.1 KC257289.1 KC257288.1 KC257287.1 MH120826.1 JQ704498.1 JQ704423.1 JQ703498.1 GQ983076.1 OL638958.1 OL638858.1 MZ920606.1 KY797255.2 
H5e,1,JQ324661.1 
H5e1,10,KU683374.1 KU683175.1 KM096780.1 KF830849.1 MK617259.1 MK617237.1 MF523203.1 MF523159.1 MF523058.1 KY083703.1 
H5e1a,6,JX128059.1 JQ705453.1 JQ704706.1 MK217238.1 EU677750.2 KY083718.1 
H5e1a1,15,JX128091.1 JX128081.1 MH120742.1 MH120681.1 MG646258.1 MG646196.1 MG646150.1 MZ387521.1 MZ387443.1 MT588235.1 MF597778.1 MK134350.1 KY671050.1 KY670905.1 KF161669.1 
H5e1b,4,MH492660.1 HM636849.1 GQ983082.1 ON010025.1 
H5f,8,KC911425.1 GQ983099.1 GQ983095.1 GQ983080.1 GQ983074.1 MZ386883.1 KY671042.1 KX784186.1 
H5g,10,JQ704716.1 JQ702019.1 HQ661100.1 MZ921202.1 MZ920814.1 MZ920631.1 MZ920378.1 MZ387516.1 MZ387460.1 KF162651.1 
